commodity,day,hour,month,prices,region,timeslice,units_prices,year
electricity,all-week,afternoon,all-year,19.5000,r2,2,MUS$2010/PJ,2020
gas,all-week,afternoon,all-year,7.1528,r2,2,MUS$2010/PJ,2020
heat,all-week,afternoon,all-year,0.0000,r2,2,MUS$2010/PJ,2020
wind,all-week,afternoon,all-year,0.0000,r2,2,MUS$2010/PJ,2020
CO2f,all-week,afternoon,all-year,0.0831,r2,2,MUS$2010/kt,2020
electricity,all-week,early-peak,all-year,19.5000,r1,3,MUS$2010/PJ,2020
gas,all-week,early-peak,all-year,7.1528,r1,3,MUS$2010/PJ,2020
heat,all-week,early-peak,all-year,0.0000,r1,3,MUS$2010/PJ,2020
wind,all-week,early-peak,all-year,0.0000,r1,3,MUS$2010/PJ,2020
CO2f,all-week,early-peak,all-year,0.0831,r1,3,MUS$2010/kt,2020
electricity,all-week,early-peak,all-year,19.5000,r2,3,MUS$2010/PJ,2020
gas,all-week,early-peak,all-year,7.1528,r2,3,MUS$2010/PJ,2020
heat,all-week,early-peak,all-year,0.0000,r2,3,MUS$2010/PJ,2020
wind,all-week,early-peak,all-year,0.0000,r2,3,MUS$2010/PJ,2020
CO2f,all-week,early-peak,all-year,0.0831,r2,3,MUS$2010/kt,2020
electricity,all-week,late-peak,all-year,19.5000,r1,4,MUS$2010/PJ,2020
gas,all-week,late-peak,all-year,7.1528,r1,4,MUS$2010/PJ,2020
heat,all-week,late-peak,all-year,0.0000,r1,4,MUS$2010/PJ,2020
wind,all-week,late-peak,all-year,0.0000,r1,4,MUS$2010/PJ,2020
CO2f,all-week,late-peak,all-year,0.0831,r1,4,MUS$2010/kt,2020
electricity,all-week,late-peak,all-year,19.5000,r2,4,MUS$2010/PJ,2020
gas,all-week,late-peak,all-year,7.1528,r2,4,MUS$2010/PJ,2020
heat,all-week,late-peak,all-year,0.0000,r2,4,MUS$2010/PJ,2020
wind,all-week,late-peak,all-year,0.0000,r2,4,MUS$2010/PJ,2020
CO2f,all-week,late-peak,all-year,0.0831,r2,4,MUS$2010/kt,2020
electricity,all-week,evening,all-year,19.5000,r1,5,MUS$2010/PJ,2020
gas,all-week,evening,all-year,7.1528,r1,5,MUS$2010/PJ,2020
heat,all-week,evening,all-year,0.0000,r1,5,MUS$2010/PJ,2020
wind,all-week,evening,all-year,0.0000,r1,5,MUS$2010/PJ,2020
CO2f,all-week,evening,all-year,0.0831,r1,5,MUS$2010/kt,2020
electricity,all-week,evening,all-year,19.5000,r2,5,MUS$2010/PJ,2020
gas,all-week,evening,all-year,7.1528,r2,5,MUS$2010/PJ,2020
heat,all-week,evening,all-year,0.0000,r2,5,MUS$2010/PJ,2020
wind,all-week,evening,all-year,0.0000,r2,5,MUS$2010/PJ,2020
CO2f,all-week,evening,all-year,0.0831,r2,5,MUS$2010/kt,2020
electricity,all-week,night,all-year,27.2688,r1,0,MUS$2010/PJ,2025
gas,all-week,night,all-year,2.5500,r1,0,MUS$2010/PJ,2025
heat,all-week,night,all-year,11.8409,r1,0,MUS$2010/PJ,2025
wind,all-week,night,all-year,0.0000,r1,0,MUS$2010/PJ,2025
CO2f,all-week,night,all-year,0.1201,r1,0,MUS$2010/kt,2025
electricity,all-week,night,all-year,27.2688,r2,0,MUS$2010/PJ,2025
gas,all-week,night,all-year,2.5500,r2,0,MUS$2010/PJ,2025
heat,all-week,night,all-year,11.8409,r2,0,MUS$2010/PJ,2025
wind,all-week,night,all-year,0.0000,r2,0,MUS$2010/PJ,2025
CO2f,all-week,night,all-year,0.1201,r2,0,MUS$2010/kt,2025
electricity,all-week,morning,all-year,27.2267,r1,1,MUS$2010/PJ,2025
gas,all-week,morning,all-year,2.5500,r1,1,MUS$2010/PJ,2025
heat,all-week,morning,all-year,11.8409,r1,1,MUS$2010/PJ,2025
wind,all-week,morning,all-year,0.0000,r1,1,MUS$2010/PJ,2025
CO2f,all-week,morning,all-year,0.1201,r1,1,MUS$2010/kt,2025
electricity,all-week,morning,all-year,27.2267,r2,1,MUS$2010/PJ,2025
gas,all-week,morning,all-year,2.5500,r2,1,MUS$2010/PJ,2025
heat,all-week,morning,all-year,11.8409,r2,1,MUS$2010/PJ,2025
wind,all-week,morning,all-year,0.0000,r2,1,MUS$2010/PJ,2025
CO2f,all-week,morning,all-year,0.1201,r2,1,MUS$2010/kt,2025
electricity,all-week,afternoon,all-year,27.2688,r1,2,MUS$2010/PJ,2025
gas,all-week,afternoon,all-year,2.5500,r1,2,MUS$2010/PJ,2025
heat,all-week,afternoon,all-year,11.8409,r1,2,MUS$2010/PJ,2025
wind,all-week,afternoon,all-year,0.0000,r1,2,MUS$2010/PJ,2025
CO2f,all-week,afternoon,all-year,0.1201,r1,2,MUS$2010/kt,2025
electricity,all-week,afternoon,all-year,27.2688,r2,2,MUS$2010/PJ,2025
gas,all-week,afternoon,all-year,2.5500,r2,2,MUS$2010/PJ,2025
heat,all-week,afternoon,all-year,11.8409,r2,2,MUS$2010/PJ,2025
wind,all-week,afternoon,all-year,0.0000,r2,2,MUS$2010/PJ,2025
CO2f,all-week,afternoon,all-year,0.1201,r2,2,MUS$2010/kt,2025
electricity,all-week,early-peak,all-year,27.2267,r1,3,MUS$2010/PJ,2025
gas,all-week,early-peak,all-year,2.5500,r1,3,MUS$2010/PJ,2025
heat,all-week,early-peak,all-year,11.8409,r1,3,MUS$2010/PJ,2025
wind,all-week,early-peak,all-year,0.0000,r1,3,MUS$2010/PJ,2025
CO2f,all-week,early-peak,all-year,0.1201,r1,3,MUS$2010/kt,2025
electricity,all-week,early-peak,all-year,27.2267,r2,3,MUS$2010/PJ,2025
gas,all-week,early-peak,all-year,2.5500,r2,3,MUS$2010/PJ,2025
heat,all-week,early-peak,all-year,11.8409,r2,3,MUS$2010/PJ,2025
wind,all-week,early-peak,all-year,0.0000,r2,3,MUS$2010/PJ,2025
CO2f,all-week,early-peak,all-year,0.1201,r2,3,MUS$2010/kt,2025
electricity,all-week,late-peak,all-year,27.1846,r1,4,MUS$2010/PJ,2025
gas,all-week,late-peak,all-year,2.5500,r1,4,MUS$2010/PJ,2025
heat,all-week,late-peak,all-year,11.8409,r1,4,MUS$2010/PJ,2025
wind,all-week,late-peak,all-year,0.0000,r1,4,MUS$2010/PJ,2025
CO2f,all-week,late-peak,all-year,0.1201,r1,4,MUS$2010/kt,2025
electricity,all-week,late-peak,all-year,27.1846,r2,4,MUS$2010/PJ,2025
gas,all-week,late-peak,all-year,2.5500,r2,4,MUS$2010/PJ,2025
heat,all-week,late-peak,all-year,11.8409,r2,4,MUS$2010/PJ,2025
wind,all-week,late-peak,all-year,0.0000,r2,4,MUS$2010/PJ,2025
CO2f,all-week,late-peak,all-year,0.1201,r2,4,MUS$2010/kt,2025
electricity,all-week,evening,all-year,27.2056,r1,5,MUS$2010/PJ,2025
gas,all-week,evening,all-year,2.5500,r1,5,MUS$2010/PJ,2025
heat,all-week,evening,all-year,11.8409,r1,5,MUS$2010/PJ,2025
wind,all-week,evening,all-year,0.0000,r1,5,MUS$2010/PJ,2025
CO2f,all-week,evening,all-year,0.1201,r1,5,MUS$2010/kt,2025
electricity,all-week,evening,all-year,27.2056,r2,5,MUS$2010/PJ,2025
gas,all-week,evening,all-year,2.5500,r2,5,MUS$2010/PJ,2025
heat,all-week,evening,all-year,11.8409,r2,5,MUS$2010/PJ,2025
wind,all-week,evening,all-year,0.0000,r2,5,MUS$2010/PJ,2025
CO2f,all-week,evening,all-year,0.1201,r2,5,MUS$2010/kt,2025
electricity,all-week,night,all-year,17.9998,r1,0,MUS$2010/PJ,2030
gas,all-week,night,all-year,2.5500,r1,0,MUS$2010/PJ,2030
heat,all-week,night,all-year,13.1084,r1,0,MUS$2010/PJ,2030
wind,all-week,night,all-year,0.0000,r1,0,MUS$2010/PJ,2030
CO2f,all-week,night,all-year,0.1570,r1,0,MUS$2010/kt,2030
electricity,all-week,night,all-year,17.9998,r2,0,MUS$2010/PJ,2030
gas,all-week,night,all-year,2.5500,r2,0,MUS$2010/PJ,2030
heat,all-week,night,all-year,13.1084,r2,0,MUS$2010/PJ,2030
wind,all-week,night,all-year,0.0000,r2,0,MUS$2010/PJ,2030
CO2f,all-week,night,all-year,0.1570,r2,0,MUS$2010/kt,2030
electricity,all-week,morning,all-year,17.9998,r1,1,MUS$2010/PJ,2030
gas,all-week,morning,all-year,2.5500,r1,1,MUS$2010/PJ,2030
heat,all-week,morning,all-year,13.1084,r1,1,MUS$2010/PJ,2030
wind,all-week,morning,all-year,0.0000,r1,1,MUS$2010/PJ,2030
CO2f,all-week,morning,all-year,0.1570,r1,1,MUS$2010/kt,2030
electricity,all-week,morning,all-year,17.9998,r2,1,MUS$2010/PJ,2030
gas,all-week,morning,all-year,2.5500,r2,1,MUS$2010/PJ,2030
heat,all-week,morning,all-year,13.1084,r2,1,MUS$2010/PJ,2030
wind,all-week,morning,all-year,0.0000,r2,1,MUS$2010/PJ,2030
CO2f,all-week,morning,all-year,0.1570,r2,1,MUS$2010/kt,2030
electricity,all-week,afternoon,all-year,17.9998,r1,2,MUS$2010/PJ,2030
gas,all-week,afternoon,all-year,2.5500,r1,2,MUS$2010/PJ,2030
heat,all-week,afternoon,all-year,13.1084,r1,2,MUS$2010/PJ,2030
wind,all-week,afternoon,all-year,0.0000,r1,2,MUS$2010/PJ,2030
CO2f,all-week,afternoon,all-year,0.1570,r1,2,MUS$2010/kt,2030
electricity,all-week,afternoon,all-year,17.9998,r2,2,MUS$2010/PJ,2030
gas,all-week,afternoon,all-year,2.5500,r2,2,MUS$2010/PJ,2030
heat,all-week,afternoon,all-year,13.1084,r2,2,MUS$2010/PJ,2030
wind,all-week,afternoon,all-year,0.0000,r2,2,MUS$2010/PJ,2030
CO2f,all-week,afternoon,all-year,0.1570,r2,2,MUS$2010/kt,2030
electricity,all-week,early-peak,all-year,17.9998,r1,3,MUS$2010/PJ,2030
gas,all-week,early-peak,all-year,2.5500,r1,3,MUS$2010/PJ,2030
heat,all-week,early-peak,all-year,13.1084,r1,3,MUS$2010/PJ,2030
wind,all-week,early-peak,all-year,0.0000,r1,3,MUS$2010/PJ,2030
CO2f,all-week,early-peak,all-year,0.1570,r1,3,MUS$2010/kt,2030
electricity,all-week,early-peak,all-year,17.9998,r2,3,MUS$2010/PJ,2030
gas,all-week,early-peak,all-year,2.5500,r2,3,MUS$2010/PJ,2030
heat,all-week,early-peak,all-year,13.1084,r2,3,MUS$2010/PJ,2030
wind,all-week,early-peak,all-year,0.0000,r2,3,MUS$2010/PJ,2030
CO2f,all-week,early-peak,all-year,0.1570,r2,3,MUS$2010/kt,2030
electricity,all-week,late-peak,all-year,17.9998,r1,4,MUS$2010/PJ,2030
gas,all-week,late-peak,all-year,2.5500,r1,4,MUS$2010/PJ,2030
heat,all-week,late-peak,all-year,13.1084,r1,4,MUS$2010/PJ,2030
wind,all-week,late-peak,all-year,0.0000,r1,4,MUS$2010/PJ,2030
CO2f,all-week,late-peak,all-year,0.1570,r1,4,MUS$2010/kt,2030
electricity,all-week,late-peak,all-year,17.9998,r2,4,MUS$2010/PJ,2030
gas,all-week,late-peak,all-year,2.5500,r2,4,MUS$2010/PJ,2030
heat,all-week,late-peak,all-year,13.1084,r2,4,MUS$2010/PJ,2030
wind,all-week,late-peak,all-year,0.0000,r2,4,MUS$2010/PJ,2030
CO2f,all-week,late-peak,all-year,0.1570,r2,4,MUS$2010/kt,2030
electricity,all-week,evening,all-year,17.9998,r1,5,MUS$2010/PJ,2030
gas,all-week,evening,all-year,2.5500,r1,5,MUS$2010/PJ,2030
heat,all-week,evening,all-year,13.1084,r1,5,MUS$2010/PJ,2030
wind,all-week,evening,all-year,0.0000,r1,5,MUS$2010/PJ,2030
CO2f,all-week,evening,all-year,0.1570,r1,5,MUS$2010/kt,2030
electricity,all-week,evening,all-year,17.9998,r2,5,MUS$2010/PJ,2030
gas,all-week,evening,all-year,2.5500,r2,5,MUS$2010/PJ,2030
heat,all-week,evening,all-year,13.1084,r2,5,MUS$2010/PJ,2030
wind,all-week,evening,all-year,0.0000,r2,5,MUS$2010/PJ,2030
CO2f,all-week,evening,all-year,0.1570,r2,5,MUS$2010/kt,2030
electricity,all-week,night,all-year,14.1478,r1,0,MUS$2010/PJ,2035
gas,all-week,night,all-year,2.5500,r1,0,MUS$2010/PJ,2035
heat,all-week,night,all-year,9.1762,r1,0,MUS$2010/PJ,2035
wind,all-week,night,all-year,0.0000,r1,0,MUS$2010/PJ,2035
CO2f,all-week,night,all-year,0.2149,r1,0,MUS$2010/kt,2035
electricity,all-week,night,all-year,10.4241,r2,0,MUS$2010/PJ,2035
gas,all-week,night,all-year,2.5500,r2,0,MUS$2010/PJ,2035
heat,all-week,night,all-year,11.7488,r2,0,MUS$2010/PJ,2035
wind,all-week,night,all-year,0.0000,r2,0,MUS$2010/PJ,2035
CO2f,all-week,night,all-year,0.2149,r2,0,MUS$2010/kt,2035
electricity,all-week,morning,all-year,17.3578,r1,1,MUS$2010/PJ,2035
gas,all-week,morning,all-year,2.5500,r1,1,MUS$2010/PJ,2035
heat,all-week,morning,all-year,10.3387,r1,1,MUS$2010/PJ,2035
wind,all-week,morning,all-year,0.0000,r1,1,MUS$2010/PJ,2035
CO2f,all-week,morning,all-year,0.2149,r1,1,MUS$2010/kt,2035
electricity,all-week,morning,all-year,15.7174,r2,1,MUS$2010/PJ,2035
gas,all-week,morning,all-year,2.5500,r2,1,MUS$2010/PJ,2035
heat,all-week,morning,all-year,12.9251,r2,1,MUS$2010/PJ,2035
wind,all-week,morning,all-year,0.0000,r2,1,MUS$2010/PJ,2035
CO2f,all-week,morning,all-year,0.2149,r2,1,MUS$2010/kt,2035
electricity,all-week,afternoon,all-year,14.1478,r1,2,MUS$2010/PJ,2035
gas,all-week,afternoon,all-year,2.5500,r1,2,MUS$2010/PJ,2035
heat,all-week,afternoon,all-year,9.1762,r1,2,MUS$2010/PJ,2035
wind,all-week,afternoon,all-year,0.0000,r1,2,MUS$2010/PJ,2035
CO2f,all-week,afternoon,all-year,0.2149,r1,2,MUS$2010/kt,2035
electricity,all-week,afternoon,all-year,10.4241,r2,2,MUS$2010/PJ,2035
gas,all-week,afternoon,all-year,2.5500,r2,2,MUS$2010/PJ,2035
heat,all-week,afternoon,all-year,11.7488,r2,2,MUS$2010/PJ,2035
wind,all-week,afternoon,all-year,0.0000,r2,2,MUS$2010/PJ,2035
CO2f,all-week,afternoon,all-year,0.2149,r2,2,MUS$2010/kt,2035
electricity,all-week,early-peak,all-year,17.3578,r1,3,MUS$2010/PJ,2035
gas,all-week,early-peak,all-year,2.5500,r1,3,MUS$2010/PJ,2035
heat,all-week,early-peak,all-year,10.3387,r1,3,MUS$2010/PJ,2035
wind,all-week,early-peak,all-year,0.0000,r1,3,MUS$2010/PJ,2035
CO2f,all-week,early-peak,all-year,0.2149,r1,3,MUS$2010/kt,2035
electricity,all-week,early-peak,all-year,15.7174,r2,3,MUS$2010/PJ,2035
gas,all-week,early-peak,all-year,2.5500,r2,3,MUS$2010/PJ,2035
heat,all-week,early-peak,all-year,12.9251,r2,3,MUS$2010/PJ,2035
wind,all-week,early-peak,all-year,0.0000,r2,3,MUS$2010/PJ,2035
CO2f,all-week,early-peak,all-year,0.2149,r2,3,MUS$2010/kt,2035
electricity,all-week,late-peak,all-year,20.5678,r1,4,MUS$2010/PJ,2035
gas,all-week,late-peak,all-year,2.5500,r1,4,MUS$2010/PJ,2035
heat,all-week,late-peak,all-year,11.5012,r1,4,MUS$2010/PJ,2035
wind,all-week,late-peak,all-year,0.0000,r1,4,MUS$2010/PJ,2035
CO2f,all-week,late-peak,all-year,0.2149,r1,4,MUS$2010/kt,2035
electricity,all-week,late-peak,all-year,24.0700,r2,4,MUS$2010/PJ,2035
gas,all-week,late-peak,all-year,2.5500,r2,4,MUS$2010/PJ,2035
heat,all-week,late-peak,all-year,14.7812,r2,4,MUS$2010/PJ,2035
wind,all-week,late-peak,all-year,0.0000,r2,4,MUS$2010/PJ,2035
CO2f,all-week,late-peak,all-year,0.2149,r2,4,MUS$2010/kt,2035
electricity,all-week,evening,all-year,18.9628,r1,5,MUS$2010/PJ,2035
gas,all-week,evening,all-year,2.5500,r1,5,MUS$2010/PJ,2035
heat,all-week,evening,all-year,10.9199,r1,5,MUS$2010/PJ,2035
wind,all-week,evening,all-year,0.0000,r1,5,MUS$2010/PJ,2035
CO2f,all-week,evening,all-year,0.2149,r1,5,MUS$2010/kt,2035
electricity,all-week,evening,all-year,19.8937,r2,5,MUS$2010/PJ,2035
gas,all-week,evening,all-year,2.5500,r2,5,MUS$2010/PJ,2035
heat,all-week,evening,all-year,13.8531,r2,5,MUS$2010/PJ,2035
wind,all-week,evening,all-year,0.0000,r2,5,MUS$2010/PJ,2035
CO2f,all-week,evening,all-year,0.2149,r2,5,MUS$2010/kt,2035
electricity,all-week,night,all-year,13.4961,r1,0,MUS$2010/PJ,2040
gas,all-week,night,all-year,2.5500,r1,0,MUS$2010/PJ,2040
heat,all-week,night,all-year,7.9958,r1,0,MUS$2010/PJ,2040
wind,all-week,night,all-year,0.0000,r1,0,MUS$2010/PJ,2040
CO2f,all-week,night,all-year,0.2728,r1,0,MUS$2010/kt,2040
electricity,all-week,night,all-year,10.4241,r2,0,MUS$2010/PJ,2040
gas,all-week,night,all-year,2.5500,r2,0,MUS$2010/PJ,2040
heat,all-week,night,all-year,14.6002,r2,0,MUS$2010/PJ,2040
wind,all-week,night,all-year,0.0000,r2,0,MUS$2010/PJ,2040
CO2f,all-week,night,all-year,0.2728,r2,0,MUS$2010/kt,2040
electricity,all-week,morning,all-year,14.8775,r1,1,MUS$2010/PJ,2040
gas,all-week,morning,all-year,2.5500,r1,1,MUS$2010/PJ,2040
heat,all-week,morning,all-year,8.5484,r1,1,MUS$2010/PJ,2040
wind,all-week,morning,all-year,0.0000,r1,1,MUS$2010/PJ,2040
CO2f,all-week,morning,all-year,0.2728,r1,1,MUS$2010/kt,2040
electricity,all-week,morning,all-year,15.7174,r2,1,MUS$2010/PJ,2040
gas,all-week,morning,all-year,2.5500,r2,1,MUS$2010/PJ,2040
heat,all-week,morning,all-year,15.6085,r2,1,MUS$2010/PJ,2040
wind,all-week,morning,all-year,0.0000,r2,1,MUS$2010/PJ,2040
CO2f,all-week,morning,all-year,0.2728,r2,1,MUS$2010/kt,2040
electricity,all-week,afternoon,all-year,13.4961,r1,2,MUS$2010/PJ,2040
gas,all-week,afternoon,all-year,2.5500,r1,2,MUS$2010/PJ,2040
heat,all-week,afternoon,all-year,7.9958,r1,2,MUS$2010/PJ,2040
wind,all-week,afternoon,all-year,0.0000,r1,2,MUS$2010/PJ,2040
CO2f,all-week,afternoon,all-year,0.2728,r1,2,MUS$2010/kt,2040
electricity,all-week,afternoon,all-year,10.4241,r2,2,MUS$2010/PJ,2040
gas,all-week,afternoon,all-year,2.5500,r2,2,MUS$2010/PJ,2040
heat,all-week,afternoon,all-year,14.6002,r2,2,MUS$2010/PJ,2040
wind,all-week,afternoon,all-year,0.0000,r2,2,MUS$2010/PJ,2040
CO2f,all-week,afternoon,all-year,0.2728,r2,2,MUS$2010/kt,2040
electricity,all-week,early-peak,all-year,14.8775,r1,3,MUS$2010/PJ,2040
gas,all-week,early-peak,all-year,2.5500,r1,3,MUS$2010/PJ,2040
heat,all-week,early-peak,all-year,8.5484,r1,3,MUS$2010/PJ,2040
wind,all-week,early-peak,all-year,0.0000,r1,3,MUS$2010/PJ,2040
CO2f,all-week,early-peak,all-year,0.2728,r1,3,MUS$2010/kt,2040
electricity,all-week,early-peak,all-year,15.7174,r2,3,MUS$2010/PJ,2040
gas,all-week,early-peak,all-year,2.5500,r2,3,MUS$2010/PJ,2040
heat,all-week,early-peak,all-year,15.6085,r2,3,MUS$2010/PJ,2040
wind,all-week,early-peak,all-year,0.0000,r2,3,MUS$2010/PJ,2040
CO2f,all-week,early-peak,all-year,0.2728,r2,3,MUS$2010/kt,2040
electricity,all-week,late-peak,all-year,25.7456,r1,4,MUS$2010/PJ,2040
gas,all-week,late-peak,all-year,2.5500,r1,4,MUS$2010/PJ,2040
heat,all-week,late-peak,all-year,12.8956,r1,4,MUS$2010/PJ,2040
wind,all-week,late-peak,all-year,0.0000,r1,4,MUS$2010/PJ,2040
CO2f,all-week,late-peak,all-year,0.2728,r1,4,MUS$2010/kt,2040
electricity,all-week,late-peak,all-year,24.0700,r2,4,MUS$2010/PJ,2040
gas,all-week,late-peak,all-year,2.5500,r2,4,MUS$2010/PJ,2040
heat,all-week,late-peak,all-year,17.1994,r2,4,MUS$2010/PJ,2040
wind,all-week,late-peak,all-year,0.0000,r2,4,MUS$2010/PJ,2040
CO2f,all-week,late-peak,all-year,0.2728,r2,4,MUS$2010/kt,2040
electricity,all-week,evening,all-year,15.5682,r1,5,MUS$2010/PJ,2040
gas,all-week,evening,all-year,2.5500,r1,5,MUS$2010/PJ,2040
heat,all-week,evening,all-year,8.8247,r1,5,MUS$2010/PJ,2040
wind,all-week,evening,all-year,0.0000,r1,5,MUS$2010/PJ,2040
CO2f,all-week,evening,all-year,0.2728,r1,5,MUS$2010/kt,2040
electricity,all-week,evening,all-year,19.8937,r2,5,MUS$2010/PJ,2040
gas,all-week,evening,all-year,2.5500,r2,5,MUS$2010/PJ,2040
heat,all-week,evening,all-year,16.4039,r2,5,MUS$2010/PJ,2040
wind,all-week,evening,all-year,0.0000,r2,5,MUS$2010/PJ,2040
CO2f,all-week,evening,all-year,0.2728,r2,5,MUS$2010/kt,2040
electricity,all-week,night,all-year,12.7039,r1,0,MUS$2010/PJ,2045
gas,all-week,night,all-year,2.5500,r1,0,MUS$2010/PJ,2045
heat,all-week,night,all-year,7.6790,r1,0,MUS$2010/PJ,2045
wind,all-week,night,all-year,0.0000,r1,0,MUS$2010/PJ,2045
CO2f,all-week,night,all-year,0.3539,r1,0,MUS$2010/kt,2045
electricity,all-week,night,all-year,10.4241,r2,0,MUS$2010/PJ,2045
gas,all-week,night,all-year,2.5500,r2,0,MUS$2010/PJ,2045
heat,all-week,night,all-year,18.5551,r2,0,MUS$2010/PJ,2045
wind,all-week,night,all-year,0.0000,r2,0,MUS$2010/PJ,2045
CO2f,all-week,night,all-year,0.3539,r2,0,MUS$2010/kt,2045
electricity,all-week,morning,all-year,13.5181,r1,1,MUS$2010/PJ,2045
gas,all-week,morning,all-year,2.5500,r1,1,MUS$2010/PJ,2045
heat,all-week,morning,all-year,8.0047,r1,1,MUS$2010/PJ,2045
wind,all-week,morning,all-year,0.0000,r1,1,MUS$2010/PJ,2045
CO2f,all-week,morning,all-year,0.3539,r1,1,MUS$2010/kt,2045
electricity,all-week,morning,all-year,15.7174,r2,1,MUS$2010/PJ,2045
gas,all-week,morning,all-year,2.5500,r2,1,MUS$2010/PJ,2045
heat,all-week,morning,all-year,19.4373,r2,1,MUS$2010/PJ,2045
wind,all-week,morning,all-year,0.0000,r2,1,MUS$2010/PJ,2045
CO2f,all-week,morning,all-year,0.3539,r2,1,MUS$2010/kt,2045
electricity,all-week,afternoon,all-year,12.7039,r1,2,MUS$2010/PJ,2045
gas,all-week,afternoon,all-year,2.5500,r1,2,MUS$2010/PJ,2045
heat,all-week,afternoon,all-year,7.6790,r1,2,MUS$2010/PJ,2045
wind,all-week,afternoon,all-year,0.0000,r1,2,MUS$2010/PJ,2045
CO2f,all-week,afternoon,all-year,0.3539,r1,2,MUS$2010/kt,2045
electricity,all-week,afternoon,all-year,10.4241,r2,2,MUS$2010/PJ,2045
gas,all-week,afternoon,all-year,2.5500,r2,2,MUS$2010/PJ,2045
heat,all-week,afternoon,all-year,18.5551,r2,2,MUS$2010/PJ,2045
wind,all-week,afternoon,all-year,0.0000,r2,2,MUS$2010/PJ,2045
CO2f,all-week,afternoon,all-year,0.3539,r2,2,MUS$2010/kt,2045
electricity,all-week,early-peak,all-year,13.5181,r1,3,MUS$2010/PJ,2045
gas,all-week,early-peak,all-year,2.5500,r1,3,MUS$2010/PJ,2045
heat,all-week,early-peak,all-year,8.0047,r1,3,MUS$2010/PJ,2045
wind,all-week,early-peak,all-year,0.0000,r1,3,MUS$2010/PJ,2045
CO2f,all-week,early-peak,all-year,0.3539,r1,3,MUS$2010/kt,2045
electricity,all-week,early-peak,all-year,15.7174,r2,3,MUS$2010/PJ,2045
gas,all-week,early-peak,all-year,2.5500,r2,3,MUS$2010/PJ,2045
heat,all-week,early-peak,all-year,19.4373,r2,3,MUS$2010/PJ,2045
wind,all-week,early-peak,all-year,0.0000,r2,3,MUS$2010/PJ,2045
CO2f,all-week,early-peak,all-year,0.3539,r2,3,MUS$2010/kt,2045
electricity,all-week,late-peak,all-year,28.7284,r1,4,MUS$2010/PJ,2045
gas,all-week,late-peak,all-year,2.5500,r1,4,MUS$2010/PJ,2045
heat,all-week,late-peak,all-year,14.0888,r1,4,MUS$2010/PJ,2045
wind,all-week,late-peak,all-year,0.0000,r1,4,MUS$2010/PJ,2045
CO2f,all-week,late-peak,all-year,0.3539,r1,4,MUS$2010/kt,2045
electricity,all-week,late-peak,all-year,24.0700,r2,4,MUS$2010/PJ,2045
gas,all-week,late-peak,all-year,2.5500,r2,4,MUS$2010/PJ,2045
heat,all-week,late-peak,all-year,20.8294,r2,4,MUS$2010/PJ,2045
wind,all-week,late-peak,all-year,0.0000,r2,4,MUS$2010/PJ,2045
CO2f,all-week,late-peak,all-year,0.3539,r2,4,MUS$2010/kt,2045
electricity,all-week,evening,all-year,13.9252,r1,5,MUS$2010/PJ,2045
gas,all-week,evening,all-year,2.5500,r1,5,MUS$2010/PJ,2045
heat,all-week,evening,all-year,8.1675,r1,5,MUS$2010/PJ,2045
wind,all-week,evening,all-year,0.0000,r1,5,MUS$2010/PJ,2045
CO2f,all-week,evening,all-year,0.3539,r1,5,MUS$2010/kt,2045
